date,hour,occupied,start_available,price,occupied_start,comedy_event,concert,flights_cancelled,flights_cancelled_notice,large_event,national_holiday,school_holiday,show,sports,travel_disruption,travel_disruption_notice,weather,otb_today_hour,airport_open,last_hour
2016-10-14,16,1,47,99.0,265,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-10-14,17,5,46,102.0,265,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2016-10-14,18,6,41,98.0,265,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2016-10-14,19,0,35,95.0,265,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
2016-10-14,20,0,35,99.0,265,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
2016-10-14,21,3,35,100.0,265,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0
2016-10-14,22,1,32,105.0,265,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0
2016-10-14,23,2,31,98.0,265,0,0,0,0,0,0,1,0,0,0,0,0,41,0,1
2016-10-15,0,1,62,99.0,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-15,1,0,61,99.0,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-15,2,0,61,98.0,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-15,3,0,61,101.0,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-15,4,0,61,98.0,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-15,5,0,61,100.0,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-15,6,1,61,97.0,268,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-15,7,3,60,100.0,268,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
2016-10-15,8,0,57,102.0,268,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-15,9,1,57,96.0,268,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-15,10,0,56,99.0,268,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-15,11,6,56,88.0,268,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-15,12,6,50,88.0,268,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-10-15,13,3,44,90.0,268,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2016-10-15,14,4,41,84.0,268,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2016-10-15,15,4,37,87.0,268,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-10-15,16,4,33,91.0,268,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2016-10-15,17,0,29,91.0,268,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0
2016-10-15,18,2,29,86.0,268,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0
2016-10-15,19,2,27,85.0,268,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2016-10-15,20,1,25,87.0,268,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
2016-10-15,21,2,24,108.0,268,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0
2016-10-15,22,0,22,110.0,268,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0
2016-10-15,23,4,22,79.0,268,0,0,0,0,0,0,1,0,0,0,0,0,40,0,1
2016-10-16,0,1,86,78.0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-16,1,0,85,78.0,256,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-16,2,1,85,79.0,256,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-16,3,1,84,76.0,256,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-16,4,1,83,76.0,256,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-16,5,1,82,79.0,256,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2016-10-16,6,2,81,90.0,256,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2016-10-16,7,4,79,87.0,256,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2016-10-16,8,1,75,92.0,256,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-16,9,4,74,91.0,256,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-10-16,10,3,70,90.0,256,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-16,11,2,67,86.0,256,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-10-16,12,4,65,92.0,256,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2016-10-16,13,1,61,84.0,256,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-10-16,14,0,60,88.0,256,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2016-10-16,15,5,60,88.0,256,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2016-10-16,16,3,55,87.0,256,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2016-10-16,17,1,52,92.0,256,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2016-10-16,18,5,51,77.0,256,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2016-10-16,19,11,46,92.0,256,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0
2016-10-16,20,4,35,91.0,256,0,0,0,0,0,0,1,0,0,0,0,0,51,1,0
2016-10-16,21,5,31,90.0,256,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0
2016-10-16,22,5,26,75.0,256,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0
2016-10-16,23,0,21,79.0,256,0,0,0,0,0,0,1,0,0,0,0,0,65,0,1
2016-10-17,0,1,70,80.0,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-17,1,1,69,78.0,266,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-17,2,0,68,81.0,266,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-17,3,0,68,80.0,266,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-17,4,0,68,83.0,266,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-17,5,1,68,80.0,266,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-17,6,0,67,85.0,266,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-17,7,2,67,81.0,266,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
2016-10-17,8,3,65,80.0,266,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-17,9,0,62,77.0,266,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-10-17,10,3,62,82.0,266,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-10-17,11,6,59,95.0,266,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-17,12,4,53,92.0,266,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-10-17,13,1,49,91.0,266,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2016-10-17,14,1,48,92.0,266,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2016-10-17,15,5,47,93.0,266,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2016-10-17,16,1,42,95.0,266,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0
2016-10-17,17,2,41,91.0,266,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2016-10-17,18,3,39,91.0,266,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2016-10-17,19,7,36,104.0,266,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2016-10-17,20,1,29,102.0,266,0,0,0,0,0,0,1,0,0,0,0,0,41,1,0
2016-10-17,21,1,28,99.0,266,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0
2016-10-17,22,2,27,93.0,266,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0
2016-10-17,23,1,25,59.0,266,0,0,0,0,0,0,1,0,0,0,0,0,45,0,1
2016-10-18,0,1,80,59.0,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-18,1,2,79,61.0,264,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-18,2,1,77,60.0,264,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-18,3,1,76,59.0,264,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2016-10-18,4,1,75,58.0,264,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2016-10-18,5,1,74,61.0,264,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2016-10-18,6,0,73,55.0,264,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
2016-10-18,7,1,73,56.0,264,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2016-10-18,8,4,72,61.0,264,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-10-18,9,2,68,59.0,264,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-10-18,10,2,66,59.0,264,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2016-10-18,11,2,64,92.0,264,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-18,12,2,62,90.0,264,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2016-10-18,13,0,60,92.0,264,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0
2016-10-18,14,8,60,87.0,264,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0
2016-10-18,15,3,52,92.0,264,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0
2016-10-18,16,4,49,107.0,264,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2016-10-18,17,7,45,106.0,264,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2016-10-18,18,5,38,111.0,264,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0
2016-10-18,19,3,33,106.0,264,0,0,0,0,0,0,1,0,0,0,0,0,47,1,0
2016-10-18,20,0,30,106.0,264,0,0,0,0,0,0,1,0,0,0,0,0,50,1,0
2016-10-18,21,1,30,107.0,264,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0
2016-10-18,22,1,29,108.0,264,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0
2016-10-18,23,5,28,79.0,264,0,0,0,0,0,0,1,0,0,0,0,0,52,0,1
2016-10-19,0,1,88,78.0,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-19,1,0,87,79.0,262,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-19,2,1,87,80.0,262,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-19,3,1,86,76.0,262,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-19,4,0,85,78.0,262,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-19,5,1,85,75.0,262,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-19,6,1,84,77.0,262,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2016-10-19,7,1,83,76.0,262,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-19,8,5,82,77.0,262,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-19,9,5,77,88.0,262,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-19,10,3,72,89.0,262,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-19,11,5,69,92.0,262,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-10-19,12,1,64,92.0,262,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0
2016-10-19,13,2,63,88.0,262,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-10-19,14,4,61,91.0,262,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0
2016-10-19,15,0,57,88.0,262,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2016-10-19,16,2,57,88.0,262,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2016-10-19,17,3,55,91.0,262,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0
2016-10-19,18,3,52,89.0,262,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2016-10-19,19,2,49,88.0,262,0,0,0,0,0,0,1,0,0,0,0,0,39,1,0
2016-10-19,20,7,47,92.0,262,0,0,0,0,0,0,1,0,0,0,0,0,41,1,0
2016-10-19,21,5,40,90.0,262,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0
2016-10-19,22,3,35,101.0,262,0,0,0,0,0,0,1,0,0,0,0,0,53,0,0
2016-10-19,23,5,32,50.0,262,0,0,0,0,0,0,1,0,0,0,0,0,56,0,1
2016-10-20,0,0,60,49.0,271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-20,1,1,60,47.0,271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-20,2,0,59,51.0,271,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-20,3,0,59,51.0,271,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-20,4,0,59,53.0,271,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-20,5,1,59,48.0,271,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-20,6,1,58,49.0,271,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-20,7,3,57,110.0,271,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
2016-10-20,8,0,54,109.0,271,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-20,9,3,54,110.0,271,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-20,10,0,51,112.0,271,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-10-20,11,0,51,107.0,271,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-10-20,12,1,51,108.0,271,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-10-20,13,4,50,102.0,271,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2016-10-20,14,1,46,107.0,271,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2016-10-20,15,2,45,108.0,271,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-10-20,16,0,43,108.0,271,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-10-20,17,1,43,110.0,271,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-10-20,18,3,42,110.0,271,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2016-10-20,19,3,39,101.0,271,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2016-10-20,20,3,36,110.0,271,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0
2016-10-20,21,1,33,109.0,271,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0
2016-10-20,22,4,32,108.0,271,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0
2016-10-20,23,2,28,60.0,271,0,0,0,0,0,0,1,0,0,0,0,0,32,0,1
2016-10-21,0,1,62,61.0,288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-21,1,0,61,58.0,288,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-21,2,1,61,55.0,288,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-21,3,0,60,58.0,288,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-21,4,1,60,60.0,288,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-21,5,0,59,60.0,288,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-21,6,0,59,61.0,288,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-21,7,0,59,60.0,288,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
2016-10-21,8,1,59,56.0,288,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
2016-10-21,9,1,58,60.0,288,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-10-21,10,0,57,65.0,288,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-21,11,3,57,107.0,288,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-21,12,1,54,110.0,288,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-10-21,13,0,53,110.0,288,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-10-21,14,1,53,110.0,288,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-10-21,15,1,52,109.0,288,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2016-10-21,16,3,51,114.0,288,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-21,17,2,48,111.0,288,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2016-10-21,18,1,46,151.0,288,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-21,19,2,45,151.0,288,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-10-21,20,1,43,138.0,288,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-10-21,21,0,42,141.0,288,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0
2016-10-21,22,0,42,139.0,288,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0
2016-10-21,23,0,42,139.0,288,0,0,0,0,0,0,1,0,0,0,0,0,20,0,1
2016-10-22,0,1,51,142.0,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-22,1,0,50,137.0,291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-22,2,1,50,143.0,291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-22,3,1,49,139.0,291,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-22,4,0,48,139.0,291,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-22,5,1,48,141.0,291,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-22,6,1,47,140.0,291,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2016-10-22,7,1,46,136.0,291,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-22,8,1,45,138.0,291,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-22,9,3,44,121.0,291,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2016-10-22,10,3,41,102.0,291,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2016-10-22,11,0,38,97.0,291,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2016-10-22,12,0,38,99.0,291,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2016-10-22,13,3,38,113.0,291,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2016-10-22,14,0,35,110.0,291,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-22,15,0,35,107.0,291,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-22,16,0,35,111.0,291,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-22,17,1,35,109.0,291,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-22,18,2,34,109.0,291,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-10-22,19,3,32,136.0,291,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-10-22,20,0,29,139.0,291,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2016-10-22,21,1,29,140.0,291,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0
2016-10-22,22,1,28,137.0,291,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0
2016-10-22,23,0,27,143.0,291,0,0,0,0,0,0,1,0,0,0,0,0,24,0,1
2016-10-23,0,0,77,138.0,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-23,1,0,77,143.0,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-23,2,1,77,141.0,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-23,3,1,76,138.0,267,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-23,4,1,75,141.0,267,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-23,5,0,74,139.0,267,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-23,6,1,74,141.0,267,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-23,7,1,73,141.0,267,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-10-23,8,1,72,141.0,267,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-10-23,9,1,71,136.0,267,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-23,10,5,70,138.0,267,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2016-10-23,11,3,65,95.0,267,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-10-23,12,1,62,93.0,267,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-10-23,13,3,61,95.0,267,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-10-23,14,4,58,93.0,267,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-10-23,15,1,54,96.0,267,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2016-10-23,16,1,53,92.0,267,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0
2016-10-23,17,5,52,65.0,267,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-10-23,18,3,47,67.0,267,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2016-10-23,19,4,44,93.0,267,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0
2016-10-23,20,4,40,91.0,267,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
2016-10-23,21,3,36,94.0,267,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0
2016-10-23,22,1,33,93.0,267,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0
2016-10-23,23,8,32,91.0,267,0,0,0,0,0,0,1,0,0,0,0,0,45,0,1
2016-10-24,0,2,58,90.0,283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-24,1,1,56,88.0,283,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-24,2,1,55,89.0,283,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-24,3,3,54,88.0,283,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2016-10-24,4,0,51,90.0,283,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
2016-10-24,5,0,51,88.0,283,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
2016-10-24,6,1,51,90.0,283,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
2016-10-24,7,1,50,84.0,283,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-10-24,8,1,49,89.0,283,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-10-24,9,1,48,90.0,283,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2016-10-24,10,0,47,88.0,283,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-24,11,0,47,86.0,283,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-24,12,3,47,102.0,283,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-10-24,13,0,44,108.0,283,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2016-10-24,14,1,44,105.0,283,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2016-10-24,15,0,43,108.0,283,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-10-24,16,3,43,96.0,283,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-10-24,17,0,40,100.0,283,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2016-10-24,18,1,40,100.0,283,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2016-10-24,19,2,39,99.0,283,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-10-24,20,4,37,109.0,283,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2016-10-24,21,0,33,109.0,283,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0
2016-10-24,22,1,33,111.0,283,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0
2016-10-24,23,3,32,83.0,283,0,0,0,0,0,0,1,0,0,0,0,0,26,0,1
2016-10-25,0,1,80,84.0,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-25,1,0,79,85.0,272,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-25,2,1,79,84.0,272,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-25,3,0,78,84.0,272,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-25,4,1,78,81.0,272,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-10-25,5,1,77,83.0,272,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-10-25,6,2,76,84.0,272,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2016-10-25,7,2,74,86.0,272,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-10-25,8,5,72,85.0,272,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-10-25,9,2,67,86.0,272,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2016-10-25,10,2,65,86.0,272,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-10-25,11,6,63,84.0,272,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-10-25,12,5,57,102.0,272,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2016-10-25,13,1,52,105.0,272,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0
2016-10-25,14,0,51,99.0,272,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2016-10-25,15,5,51,80.0,272,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2016-10-25,16,5,46,77.0,272,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2016-10-25,17,6,41,85.0,272,0,0,0,0,0,0,1,0,0,0,0,0,39,1,0
2016-10-25,18,1,35,88.0,272,0,0,0,0,0,0,1,0,0,0,0,0,45,1,0
2016-10-25,19,0,34,88.0,272,0,0,0,0,0,0,1,0,0,0,0,0,46,1,0
2016-10-25,20,1,34,89.0,272,0,0,0,0,0,0,1,0,0,0,0,0,46,1,0
2016-10-25,21,1,33,87.0,272,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0
2016-10-25,22,0,32,85.0,272,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0
2016-10-25,23,2,32,80.0,272,0,0,0,0,0,0,1,0,0,0,0,0,48,0,1
2016-10-26,0,1,95,81.0,242,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-10-26,1,3,94,80.0,242,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2016-10-26,2,1,91,77.0,242,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
2016-10-26,3,1,90,79.0,242,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0
2016-10-26,4,0,89,83.0,242,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0
2016-10-26,5,1,89,79.0,242,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0
2016-10-26,6,0,88,82.0,242,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0
2016-10-26,7,4,88,81.0,242,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0
2016-10-26,8,7,84,87.0,242,0,0,0,0,0,1,1,0,0,0,0,0,11,1,0
2016-10-26,9,1,77,87.0,242,0,0,0,0,0,1,1,0,0,0,0,0,18,1,0
2016-10-26,10,1,76,83.0,242,0,0,0,0,0,1,1,0,0,0,0,0,19,1,0
