is_uk,text
0,gm gm buyback seen calming shareholders by cal mankowski reuters new york march wall street analysts said a sharerepurchase program announced by general motors corp is in partan attempt to placate shareholders angry over the recentrepurchase of shares from texan h ross perot last year he perot was obviously the big trigger said analystjoseph phillippi of ef hutton co there was a firestorm ofcriticism from people on the institutional side wall street analysts said the gm buyback will boost theshares in the near term but some had reservations about thelong term effects of the plan theyre trying to soothe irate shareholders irriated bythe buyout of ross perot said analyst david healy of drexelburnham lambert inc healy said general motors chairman roger smith had beenhinting at a buyback program in meetings with institutionalinvestors he said the plan which could cost more than fivebillion dlrs over four years was similar in size to ford motorcos f repurchase program but smaller on a percentage basisthan that of chrysler corp c healy said general motors will have to borrow money to buyback stock on a large scale the general motors plan announced after a board ofdirectors meeting in new york calls for repurchase of up to pct of the common stock by the end of the gm board also authorized repurchase of up to five mlnclass e gme and class h gmh shares gm shares closed at up in composite trading prior to the companysannouncement however subsequently jefferies and co whichtrades nyselisted issues outside regular hours said it wasmaking a market in the shares at to the stock is obviously going to be strong tomorrow saidronald glantz analyst at montgomery securities i dont know where the money for the buyback is comingfrom unless they borrow glantz said their credit rating isgoing to fall gm said it anticipates a decrease in automotivecapital spending glantz believes gm could be inviting a strike this fall bygoing ahead with the buyback program at a time when it has employees on indefinite layoff and plants marked forclosing after deciding against a profit sharing bonus forworkers and buying out perot for mln dlrs this will beseen as rubbing salt into the wound glantz said gm must bechallenging the union to make it the strike target glantz said he is not changing his buy recommendation on gmand expects the shares to rise but he said he did not thinkthe overall plan was prudent obviously were going to get at least an opening gap inthe stock tomorrow huttons phillippi said he says gm apparently believes as a result of a costreduction program plus the falloff in capital spending levelsthey can handle a stock buyback of this magnitude within theconfines of their cash flow phillippi who has been tellingclients to hold gm shares mainly for income said on balanceweve got to feel theyre doing something constructive reuter
0,canada industrial production up pct ottawa march canadian industrial production rose pct in december after falling pct in november statisticscanada said the federal agency said yearoveryear production was off pct in december compared with a decline of pct innovember reuter
0,brazilian finance minister meets swiss officials berne march brazilian finance minister dilson funaromet his swiss counterpart otto stich swiss economics ministerjeanpascal delamuraz and national bank president pierrelanguetin on the fourth leg of a tour to discuss his countrysdebt problems funaro told reporters his trip which has already taken himto london paris and bonn was aimed at explaining hiscountrys stance to governments talks with commercial bankswill take place at a later date funaro said a mechanism would have to be found to endbrazils debt crisis but it would not be easy brazil would not repeat the measures it took in response toits debt crisis of which he said had provoked the biggestrecession in his countrys history he added he said european and japanese banks were showing a moreflexible attitude towards brazils problems than us banks andit was difficult to discuss capitalisation with the latter a swiss official said the brazilian delegation had made nodemands funaro who travels to italy this evening said it wasunclear if he would go to japan on friday or return to brazilfirst reuter
1,bp credit facility substantially oversubscribed london april a five billion dlr credit facility beingarranged for two units of british petroleum co plc bplattracted over billion dlrs in syndication but will not beincreased morgan guaranty ltd said on behalf of morganguaranty trust co of new york the arranger it said that of bps relationship banks will be joiningthe facility although their participations will be cut backdramatically banks had been invited as lead managers at mln dlrs managers at mln and comanagers at mln bp will make the final decision on the allotments broadlybased on relationships rather than on the amounts offered the facility is being arranged for bp international and bpnorth america in conjunction with the companys planned tenderoffer for the pct of standard oil co it does not alreadyown because of the purpose of the facility morgan only hadfive business days to arrange the facility as a result itcarried terms that bankers considered relatively favourablewhen compared with those on most other recent credits thefacility fee for example was pct compared with the pct bp paid on a recent billion dlr refinancing reuter
1,bowater industries profit exceed expectations london april bowater industries plc bwtrl pretax profits of mln stg exceeded market expectations ofaround mln and pushed the companys shares up sharply to ahigh of p from p last night dealers said the shares later eased back to p bowater reported a mln stg profit in the company said in a statement accompanying the resultsthat the underlying trend showed improvement and it intended toexpand further by developing existing businesses and seekingnew opportunities it added that it had appointed david lyon currentlymanaging director of redland plc rdldl as its new chiefexecutive analysts noted that bowaters profits of mln stg from mln previously had been given a boost by pension benefitsof mln stg profit from australia and the far east showed the greatestpercentage rise jumping pct to mln from mlnwhile the profit from uk operations rose pct to mln and europe pct to mln reuter
1,swiss wary of usbritish bank supervision pact zurich march markus lusser vicepresident of theswiss national bank said he was sceptical of the recentusbritish accord on joint bank supervision fearing smallercountries could be forced to cooperate in a speech prepared for delivery to a meeting of westgerman savings banks he said such an accord would cover thethree most important financial centres of the world if extendedto japan as planned countries not prepared to cooperate with an agreement ofthe group of three could easily be put under pressure lussersaid it would be enough to forbid banks the right to make use ofthose financial markets or to place them under a specialstatus he added banks which operate worldwide could scarcely afford to stayaway from these centres and would place their nationalgovernments under pressure to conform lusser added that he was opposed to the form though notthe content of the accord switzerland itself was not affectedsince capital adequacy requirements here were already stricterthan in britain or the united states but he feared suchaccords might be substituted for internationally negotiatedpacts reuter
1,saudi american bank opens branch in london london april saudi american bank samba willconcentrate on treasury activities and be an active marketmaker in saudi riyal foreign exchange through the new branchthat opened here shaukat aziz samba managing director said he told reuters that samba also will be active in corporatebanking correspondent banking and investment management italso plans to develop trade financing between the middle eastand europe and be active in the eurocurrency and sterlingdeposit markets samba is pct owned by citicorp of the us and thebalance is held by saudi shareholders reuter
1,london grain freights london march fixture wheat ria luna mtnorrkoping and djuronec mexico dlrs option loadinguddevalla at cents less continental reference new york grain freights of march brokers saythe charterer of the saturn from us gulf to japan is reportedto be nordstrom and thulin while the antigone is reported tohave been arranged from tilbury to the black sea by sovietcharterers reuter
1,nyse rule could affect trading in london london march an existing new york stock exchangenyse rule might be used to limit the trading activities of itsmembers in london in stocks listed on both exchanges sourcesat the london exchange said this could arise if the london stock exchange goes aheadwith plans to close its trading floor the london exchange sources were commenting on pressreports that the nyse would bar its members firms from tradingon the london exchange in interlisted stocks during periodswhen the nyse was open the london exchange is seeking clarification london exchange sources said the possibility ofrestrictions on nyse members appears to reflect a rule whichrequires that exchanges recognised by the nyse possess atrading floor last month the london exchange said in a statement that itplanned to close its floor in due course apart from a floorfor traded options because almost all business is now beingdone by screen and telephone between brokerage offices this development stemmed from the big bang restructuring ofthe market on october the demise of the traditional stockexchange floor has been widely expected though no date hasbeen set as yet market sources said a compromise over the nyse rule couldwell be reached partly because the interests of ussecurities dealers are not all identical some of them could well start lobbying the nyse pointingout among other things that the expansion of global tradingneeds to be based on reciprocal arrangements nyse brokerage firms which also trade on the londonexchange would presumably be put at a disadvantage overnonnyse us firms which have affiliates on the londonexchange market sources said reuter
1,george wimpey says benefits of restructuring seen london april george wimpey plc wmpyl said theoutlook for looked encouraging as the company realised thecontinuing benefits of restructuring it said its overall financial position showed furtherimprovement in and the reshaping of its uk business intoclearly defined and activity related divisions had beensuccessfully achieved wimpey was commenting in a statement on its resultswhich showed pretax profits up pct to mln stg the group had a good overall year in north america thecompany said in a statement reuter
1,gandalf gandf british telecom in agreement ottawa april gandalf technologies inc said it signed atwoyear eight mln dlr agreement with british telecom todistribute british telecoms mezza voicestation system incanada and the united states gandalf said it will market the system as the gandalfvoicestation system reuter
1,gmac to launch euro note program april london march general motors acceptance corp gmacthe financing arm of general motors corp of the us willlaunch its planned one billion us dlr medium term noteprogram in the international capital markets on april saidwendy dietz a vicepresident at salomon brothers inc newyork she told a conference here on medium term notes that gmacis looking to obtain as fine pricing on the paper as it doeswith its program in the us the notes will be sold on a continuously offered basis themost popular structure so far in the us reuter
0,senate committee issues revised bank bill washington march the senate banking committee hasissued a revised draft bank regulation bill which would permitsocalled nonbank banks to continue all their activities inprogress as of march the bill which the committee is scheduled to considertomorrow would prohibit nonbank banks from beginning any newactivities after march increase the number of theirlocations or crossmarket products or services not permissiblefor bank holding companies the bill would also impose a oneyear moratorium on banksecurities or insurance activities the bill would establish a financing corporation to raise billion dlrs for the federal savings and loan insurancecorp and give federal regulators more power to arrangeoutofstate mergers for failed or failing banks with mlndlrs or more in assets committee chairman william proxmire dwis had wanted toban all nonbank bank activities started after july but opposition from other committee members forced him torevise the legislation the house banking committee is also considering bankregulation legislation but is waiting for the senate to act reuter
0,soviet negotiator reports arms talks breakthrough paris march chief soviet arms negotiator yulivorontsov said sovietamerican talks on cutting mediumrangenuclear missiles had made a breakthrough vorontsov said he expected a treaty would be ready forsigning within three to four months following the latest talksin geneva he told a news conference here all the elements point tooptimism and only technical work on treaty language remainedoutstanding reuter
1,mountleigh group seeks mln stg facility london march mountleigh group plc a uk propertycompany is seeking a mln stg multicurrency creditfacility union bank of switzerland london branch said the revolving evergreen facility will be completelyunderwritten and the borrower will be able to issue cashadvances sterling bankers acceptances and sterling commercialpaper through a tender panel there will be a cap of basis points over the londoninterbank offered rate liboron any drawings for advances anda basis points commission on acceptances there will be afacility fee of pct banks are being invited to join at to mln stg for basis points at to mln stg for basis pointsand at five to mln stg for basis points the facility which can only be cancelled afterunderwriters provide months notice to the borrower willrefinance some of mountleighs existing debt reuter
1,lasmo set to benefit from future oil price rises london march london and scottish marine oil plclasmo lasll will have an advantage when oil prices riseagain and it is confident this will happen early in the nextdecade the company said in a statement accompanying results lasmo said its advantage comes from its reserves of oil andgas which at the end of stood at mln barrels of oilequivalent a group record reserves have increased every yearsince at a compounded rate of pct a year the company reported a pretax profit of mln stgdown from mln in it said falling oil prices caused the downturn the company said it reacted swiftly to the sharp drop inoil prices which began over a year ago capital expenditurewhich had been budgeted at over mln stg was cut to mlnstg net of disposals managers responded well to the demand forlower operating costs and this has been achieved worldwide the company said had very few exploration wells committedfor and therefore retains maximum flexibility in itsexploration program even without further success the existingfields and recent discoveries will contribute significantly toprofit and cash flow for some years to come it said lasmo shares were down p at after the announcement reuter
0,feds heller urges overhaul of financial system washington march federal reserve board governor robertheller said the us legal and regulatory framework of the usfinancial system needs a complete overhaul so american bankscan be more competitive in international markets it has become abundantly clear that our financial systemmust be overhauled to bring it up to the standard that will berequired if we are to remain the leading financial power of theworld in the coming years heller said in a speech prepared fordelivery to a financial services industry conference heller said a patchwork approach to changing the nationsbanking and financial services laws will not work instead a comprehensive overhaul of the entire financialsystem is called for he said heller said he was encouraged that congress would take acomprehensive look at reforming the nations banking laws afterthey enact legislation now pending that would recapitalize thefederal savings and loan insurance corp and give federalregulators more power to deal with failing banks heller said he liked the concept of the financial servicesholding company which would allow a bank to exist side by sidewith other financial services companies he said that would endthe debate on securities powers for banks the holding company may own both a securities house and abank so that both services may be provided to the samecustomer subject to safeguards against conflicts of interesthe said such an institution be in a better position to compete inthe financial services markets around the globe he said heller said he expects world trade to expand more rapidlythat domestic production and that traditional trade financeshould grow with it it may be time to dust off the old letters of credit and toprepare for an increase in traditional export financingopportunities heller said but he warned that protectionist sentiments could kill thegolden goose that is about to provide new profit opportunitiesfor international traders and bankers alike that will benefitconsumers by providing them with cheaper goods reuter
0,ecuador says suspends oil exports due earthquake quito march ecuador today suspended its crude oilexports indefinitely due to an earthquake last night thatdamaged pumping and crude transport installations an energyand mines ministry statement said it said the state oil firm corporacion estatal petroleraecuatoriana cepe notified foreign customers that it wasdeclaring force majeure on its crude exports due to the tremor ecuadors opec oil output quota is barrels per daybpd a senior energy ministry official said that one pumpingstation at el salado on ecuadors main pipeline was damaged he also said an metre section of the pipeline attachedto the bridge over the aguarico river collapsed the pumping station was about km from the reventadorvolcano near the epicentre of the quake which ecuadoreanseismologists said registered six on the point internationalmercalli scale the aguarico bridge was also close to thevolcano he said the quake struck northern ecaudor and southern colombiaaccording to ecuadorean officials no injuries were reported reuter
1,moscow carries out nuclear test london march the soviet union carried out a nucleartest early today the official tass news agency reported according to the report monitored by the britishbroadcasting corporation the explosion was at gmt a blast on february ended a month unilateral testmoratorium declared by the soviet union moscow blamed the endof the freeze on us refusal to join a total test ban tass said the latest explosion with a power of up to kilotonnes had the aim of improving military equipment reuter
1,firs slightly raises ec beet sugar output estimate paris march the french sugar market interventionboard firs raised its estimate of beet sugarproduction in the member european community to mlntonnes white equivalent in its endfebruary report from mln a month earlier its forecast for total ec sugar production including caneand molasses rose to mln tonnes from mlnportugal which joined the community in january wasestimated at mln tonnes white equivalent unchanged fromthe previous forecast and compared with mln tonnes for production for the current campaign in spain was higherthan reported last month at mln tonnes compared with tonnes beet sugar production expressed as white equivalent wasestimated at mln tonnes in france mln tonnes in westgermany mln in italy mln in britain mln inthe netherlands tonnes in belgiumluxembourg in denmark in greece in ireland and inportugal reuter
1,swiss wary of usbritish bank supervision pact zurich march markus lusser vicepresident of theswiss national bank said he was sceptical of the recentusbritish accord on joint bank supervision fearing smallercountries could be forced to cooperate in a speech prepared for delivery to a meeting of westgerman savings banks he said such an accord would cover thethree most important financial centres of the world if extendedto japan as planned countries not prepared to cooperate with an agreement ofthe group of three could easily be put under pressure lussersaid it would be enough to forbid banks the right to make use ofthose financial markets or to place them under a specialstatus he added banks which operate worldwide could scarcely afford to stayaway from these centres and would place their nationalgovernments under pressure to conform lusser added that he was opposed to the form though notthe content of the accord switzerland itself was not affectedsince capital adequacy requirements here were already stricterthan in britain or the united states but he feared suchaccords might be substituted for internationally negotiatedpacts reuter
1,genetics geni wellcome name site for venture cambridge mass april genetics institute inc andwellcome plc a britishbased pharmaceutical company jointlyannounced the selection of a site for their joint venturewelgen manufacturing inc formed last september the companies said they choose a acre site in westgreenwich ri for the ventures manufacturing facility whichwill make biotechnologybased pharmaceuticals the plant shouldbe completed in and will employ about people reuter
1,export development corp issues euroyen bond london march export development corp is issuing a billion yen eurobond due august paying pct andpriced at pct lead manager bank of tokyo internationalsaid the bond is available in denominations of one mln yen andwill be listed in luxembourg fees comprise pct selling concession and pctmanagement and underwriting combined reuter
0,precambrian shield resources ltd year loss calgary alberta march shr loss dlrs vs profit cts net loss vs profit revs mln vs mln note shr and net include dlr writedown onus operations uneconomic coal operations and other mineralproperties reuter
1,singapore monetary exchange faces nonasian rivals by tay liam hwee reuters singapore march expanding global links betweenfutures markets mean that the singapore international monetaryexchange simex must add chicago and london to its list ofrivals banking sources said when simex and the sydney futures exchange sfe introducedus treasury bond futures last autumn the sources expected tosee fierce rivalry between the two exchanges ending with onlyone winner in asia but surprisingly the challenges now appear to be comingfrom the other side of the world they said the chicago board of trade cbot will introduce nighttrading in its us treasury bond contract on april whichcould clash with simex morning activity banking sources said the cbot had planned to introduce night trading on april but postponed the move to allow participants time to prepare the london international financial futures exchange liffecould cut further into the simex contract with a us treasurybond contract that can be offset on the cbot they said such aliffe contract is expected later this year liffe liquidity could be higher than at the simex whereaverage daily volume in treasury bonds dropped to infebruary from last october when the bonds were firstintroduced the contracts were set up to attract hedging from therapidly growing underlying cash market in us treasury bondsin toyko but interest has waned as that market has grown morestable traders said restrictions on investments by japanese residents have alsoinhibited the growth of the futures contracts in both singaporeand sydney the banking sources said nevertheless all seats on simex are now taken withthe last trading at dlrs against the initial price of dlrs the current bid is dlrs but offers at show that confidence in simex remains said michaelkillian general manager of chase manhattan futures corp killian a simex board member said the cbot night sessionmight raise arbitrage opportunities and simex would benefitfrom a local stock exchange index contract planned for the endof simex also became more competitive after this monthsbudget eliminated withholding tax on interest earned on futuresmargin deposits banking sources said the tax change would boost simextrading by nonbank institutions and individuals and wouldbenefit foreign firms and institutions while the treasury bond contract has been somewhatdisappointing other simex contracts continue to expand fongyew meng simex assistant general manager told reuters volume in the simexs nikkei stock index based on thetokyo stock market has risen to a daily average of more than contracts this month from contracts last octoberhelped by uncertainty during the recent bull run in tokyostocks fong said open interest in the nikkei contract introduced last yearreached a record on february killian said the nikkei contract has considerable potentialfor expansion as overseas investors have been avoiding thecontract because they currently see no need to hedge the risingcash market in tokyo simex is also enjoying record trading in other contractsin february total volume on the exchange reached a record contracts surpassing the previous monthly record of set in september eurodollar volume reached a record contracts last month against in september simex is likely to try to maintain its growth by movinginto options soon but competition continues regionally as wellas globally banking sources said the sydney exchange plans to introduce by june a shareindex futures contract based on a composite of stocks on whichequity options are traded which could generate more liquiditythan the ordinary index banking sources said local interest in the sydney treasury bond contract mayalso flare if the sydney exchange establishes a threeway linkwith chicago and london traders in sydney said liffe is discussing such a link with the cbot they said reuter
0,pioneer group piog unit gets more land boston march the pioneer group inc said its pctowned teberebie goldfields ltd venture has been granted anadditional concession of land in ghana to look for and minegold the state gold mining corp of ghana granted the venture anadditional square kilometers in teberebie ghanacontiguous to square kilometers granted earlier thecompany said the original concession appears to have a substantialamount of gold bearing material containing about grams or ounces of gold per metric ton but the venture has no firm estimates on the costs ofextracting the gold and no assurances can be given that thereserves can be mined profitably the company said it said teberebie goldfields has not conducted tests on thenewly granted land but added the land seems to be similar ingeological characteristics to the original land reuter
1,thai sugar production continues high in feb london march thai sugar production continued at ahigh level in february latest figures received by theinternational sugar organization iso show the figures show stocks at endfebruary of mln tonnesraw value against mln a year earlier analysts said thiswas a new peak for the date production in february was tonnes against in february and took the novfeb total for the currentcrop to mln tonnes production normally tails off sharplyafter march but in recent years production from march to theend of the crop has been over tonnes analysts said thailands exports in february were tonnes andconsumption last month the thai agriculture ministry said production was expected to fall to mln tonnes from mlnin reuter
1,uk money market gets mln stg afternoon help london march the bank of england said it had giventhe money market a further mln stg assistance in theafternoon session this brings the banks total help so fartoday to mln stg and compares with its revised forecast ofa one billion stg deficit the central bank bought bank bills outright comprising mln stg in band one at pct and mln stg in band two at pct reuter
0,south korean money supply rises in february seoul march south koreas m money supply rose pct to billion won in february from billionin january when it fell a revised pct from decemberprovisional bank of korea figures show the february figure was up pct from a year earlier m money supply rose pct to billion won infebruary from january when it fell pct from december thefebruary figure marked a yearonyear rise of pct the bank previously said m fell pct in january reuter
1,india reported buying two white sugar cargoes london march india is reported to have bought twowhite sugar cargoes for aprilmay shipment at its tender todaynear dlrs a tonne cost and freight and could be seeking athird cargo traders said a british operator is believed to have sold one of thecargoes while an austrian concern is thought to have featuredin the second cargo sale they said reuter
0,manor care mnr names new chairman silver spring md march manor care inc said vicechairman stewart bainum jr has been named chairman andchief executive officer succeeding his father stewart bainumsr who becomes vice chairman and chairman of the financecommittee reuter
0,us navy grounds some a attack jets washington march the navy last month grounded half ofits ae attack jets for wing inspections after a californiaaccident but has since returned half of the grounded planes toservice a navy spokesman said kevin mukri said of the navys ae aircraft builtby grumman corp were grounded on feb after a jan aecrash during a training flight near el centro calif whichkilled one of two crewmen aboard a subsequent inspection of the wreckage at the navalresearch laboratory in washington showed an apparent inner wingstress problem mukri told reuters ninetyseven of the grounded planes have since undergonevisual inspections and of those have been cleared to returnto service he said reuter
1,banco di roma unit arranges europaper program london march banco di roma london branch hasarranged a mln dlr nominal eurocommercial paper programswiss bank corporation international ltd said as sold dealer the borrower will be able to issue paper with maturities ofseven to days in other avialable currencies such aseuropean currency units however it could not issue sterlingcommercial paper because bank of england rules prohibit anissuer of certificates of deposit to issue paper denominated instg banco di roma london branch has a certificate of depositprogram in the market under which the securities are tradedthe program will be aimed at end investor placement reuter
1,usda comments on export sales report washington march corn sales of tonnes inthe week ended march were the highest level sincemidnovember the us agriculture department said the department said the ussr dominated the weeks activitywith purchases of mln tonnes which were earlier reportedunder the daily reporting system other large increaes wereposted for japan and unknown destinations it said taiwan purchased tonnes for the season and tonnes for the season it said wheat sales of tonnes for the current season and tonnes for the season were down about onethirdfrom the preceding week and the fourweek average wheat sales to china of tonnes were switched from to the season it noted soybean sales of tonnes were pct above the priorweek and twothirds above the fourweek average japan the netherlands mexico and portugal were the mainbuyers the department said soybean cake and meal sales of tonnes weretwothirds above the previous week and the largest of themarketing year with venezuela the dominant purchaser sales activity in soybean oil resulted in decreases of tonnes as reductions for unknown destinations more thanoffset increases for canada the dominican republic and panamathe department said cotton sales of running bales bales forthe current year and bales for the season were off pct from the previous week and pct from thefourweek average turkey thailand south korea and canada were the majorbuyers for the current season while thailand britain andjapan were the major purchasers from the upcoming season thedepartment said sorghum sales of tonnes were twothirds above theprior week and pct over the fourweek average venezuela was the leading buyer it said sales of tonnes of barley were times the previousweek and pct greater than the fourweek average israelcyprus and saudi arabia were the main buyers it said reuter
0,argentina seeks new debt deadlines official says buenos aires march argentina will tell its creditorsit needs an extension of deadlines for payment of capital andinterest on its billion dlr foreign debt industry andforeign trade secretary roberto lavagna told reporters we the developing countries are going to insist on theapplication of contingency clauses to extend deadlines for thepayment of capital as well as interest he said he said this could bring about what he called a possibleautomatic capitalisation of those parts of debt interest thatcould not be paid and even the elimination of a portion of thedebt reuter
1,uk money market offered early assistance london march the bank of england said it had invitedan early round of bill offers from the discount houses afterforecasting a shortage of around mln stg in the moneymarket today among the main factors affecting liquidity bills maturingin official hands and the takeup of treasury bills will drainaround mln stg while a rise in note circulation wil takeout some mlns stg in addition exchequer transactions and bankers balancesbelow target will remove some mln stg and mln stg for thesystem respectively reuter
0,kasler corp kasl st qtr jan net san bernardino calif march shr profit three cts vs loss seven cts net profit vs loss revs mln vs mln reuter
0,baldrige concerned about koreantaiwan deficits washington march secretary of commerce malcolmbaldrige expressed concern about the continuing us tradedeficits with south korea and taiwan and said that without anadjustment in exchange rates there is little likelihood ofimprovement speaking to the presidents export council an industryadvisory group baldrige said the trade deficit issue was underdiscussion with those countries i feel that unless we see an exchange rate adjustment weprobably wont be able to see much of a change in the largesurplus that taiwan in particular has with us he said in a wideranging discussion on us trade mattersbaldrige also repeated us concern about an attempted takeoverby japans fujitsu company of fairchild computer he said that the japanese were resisting allowing uscompanies into the giant computer business while at the sametime attempting to acquire control of a us company that doesmajor computer business in the us market lastly baldrige said that the united states was hopefulthat it could complete a free market agreement with canada bythe autumn but said major issues including acid rainremained unresolved reuter
1,japan rebuffs britain in telecoms row tokyo april japan has reiterated it has no plans tobow to pressure to give foreign telecommunications companies amajor role in a planned new firm an official at the ministry of post and telecommunicationstold reuters the ministrys position is unchanged despitemounting pressure from london and washington he declinedcomment on local press reports which said the ministry wouldback a plan aimed at cooling british anger on the issue the press reports said fumio watanabe head of thefederation of economic organisations would propose thatbritains cable and wireless plc be given a five pct stake in atelecommunications firm and a seat on the board watanabe was unavailable for comment he has the tacitbacking of the government in his efforts to merge twotelecommunications companies into one competitor to kokusaidenwa denshin kdd which has a monopoly on internationaltelephone services here industry analysts said in london yesterday a cable and wireless spokesman saidthe latest reported proposals are unacceptable cable and wireless has a pct stake in one of the twocompanies involved in the mooted merger british prime minister margaret thatcher has personallytaken up the companys cause charging that japan isdiscriminating against foreigners the united states also has vented its anger at what it seesas japanese attempts to limit foreign participation watanabe originally proposed cable and wireless be given upto pct of the merged firm the press reports said thiscould be raised to pct equal to the largest share of anyjapanese firm britain opposes the proposed merger reuter
0,five groups apply to buy french telephone group paris march five consortia have applied to buy thefrench stateowned telephone equipment manufacturer ciegenerale de constructions telephoniques cgct which willgive the owners control of pct of the french telephoneswitching market sources close to finance minister edouardballadur said the french government has given itself until the end ofapril to decide which applicant will be accepted they added while several foreign groups have said they want to gain afoothold in the french market their potential stake in cgct islimited to pct under privatisation laws passed last yearwith pct to be left in french hands the finance ministry sources gave no details of the groupsinterested in cgct but several have publicly announced theircandidacies us telecommunications giant american telephone andtelegraph co tn which has been at the centre of the twoyearbattle for cgct has teamed up with the dutchbased philipstelecommunications industrie bv a subsidiary of nv philipsgloeilampenfabriek pgloas and societe anonyme detelecommunications sat to present a joint bid inassociation with holding company cie du midi sa mcdpp andfive french investment funds a second bid has come from the west german electronicsgroup siemens ag siegf which hopes to take a pct stakein cgct with the french telecommunications jeumontschneidertaking the remaining pct swedens ab lm ericsson has also submitted a bid for themaximum pct permitted in association with french defenceelectronics group matra which would hold between and pct and construction group bouygues matra has already acquired cgcts private telephonebusinessreuter
1,bank of england does not operate in money market london march the bank of england said it had notoperated in the money market during the morning session earlier the bank revised its forecast of the liquidityposition to flat from its original estimate of a mln stgsurplus reuter
1,ici issues mln stg pct eurobond london march imperial chemical industries plc icilis issuing a mln stg eurobond due april paying pct and priced at pct lead manager warburgsecurities said morgan grenfell and co ltd is colead the bond is in partly paid form with pct due on april and the remainder due for payment on july it will be available in denominations of and stg and will be listed in london fees comprise pct selling concession and pct eachfor management and underwriting reuter
1,india reported buying two white sugar cargoes london march india is reported to have bought twowhite sugar cargoes for aprilmay shipment at its tender todaynear dlrs a tonne cost and freight and could be seeking athird cargo traders said a british operator is believed to have sold one of thecargoes while an austrian concern is thought to have featuredin the second cargo sale they said reuter
1,great american issues billion yen eurobond london march great american first savings bank isissuing a billion yen eurobond due april paying fivepct and priced at pct lead manager nikko securities coeurope ltd said the issue is collateralised for to pct by usgovernment and federal securities and cash to aim for a aaalisting a nikko official said the issue is available in denominations of and five mlnyen and will be listed in luxembourg the payment date is april the selling concession is pct while managementand underwriting combined pays pct reuter
1,coffee talks failure seen pressuring us by greg mccune reuters washington march failure of talks on reestablishinginternational coffee organization ico coffee quotas last weekmay put political pressure on the united states particularlythe state department to reassess its position but the us isunlikely to back away from its basic demand quotas be set byobjective criteria us officials said jon rosenbaum assistant us trade representative and headof washingtons delegation to the talks told reuters on hisreturn from london that the united states is willing to resumethe coffee negotiations as early as april if necessary rosenbaum said the united states will be flexible indiscussing the method of establishing objective criteria andany transition to new quotas but not on the basic aim ofestablishing an objective method of setting quotas at the ico talks major consuming nations led by the usproposed that future coffee export quota shares be calculatedby a formula incorporating a producers recent exportableproduction and verified stocks while large producers led bybrazil proposed maintaining the traditional ad hoc division ofshares the consumer position would have in effect reduced themarket share of brazil by far the worlds largest producer rosenbaum said the administration would continue to supportlegislation now before congress which would allow the uscustoms service to monitor coffee imports as a way to complywith any future coffee quotas he said the reagan administration would be reviewing thecoffee policy situation following the collapse of the londontalks but nobody is proposing we change our position however other us government officials involved in coffeepolicy said they are bracing for a diplomatic and coffee marketoffensive from producer countries led by brazil and colombiato soften the consumer position knowing that its next crop is fairly large brazil willkind of want to test the resolve of other producers andconsumers said one us official the us official who asked not to be identified saidbrazil and colombia may flood the coffee market in the next fewmonths in an effort to drive down prices and pressure othercountries particularly the splinter group of small producerswho differed with the major producers in london this in turn could lead to urgent appeals from latinamerican countries faced with mounting debt problems to theus state department and to the national security council inthe white house for an easing of the us position usofficials said the state department a major player in setting us coffeepolicy may then face conflicting pressures particularly frompoliticallysensitive us allies in central america usofficials said el salvador and guatemala both backed brazil and colombiaat the london talks in resisting pressures for quotas based onobjective criteria but the dominican republic and costa ricajoined the splinter group which said it would agree toobjective criteria there is a strong feeling among some in the statedepartment that the united states should continue to supportthe splinter group of producers who have taken thepoliticallyrisky step of opposing brazil on the objectivecriteria question us officials said within the consuming countries there also is expected to besome pressure to reassess positions in london the us was supported by the uk thenetherlands west germany japan australia and new zealand onthe issue of objective criteria us officials said this bloc represented enough votes among consuming nationsto successfully prevent adoption of the producer proposals however us sources said west germanys support was attimes qualified and there is some concern that the europeancommunity could come under pressure to be more accommodative toproducers in future talks france backed the ivory coast andother african producers during the talks a softening of the ec stance would make it more difficultalthough not impossible for the us to block producer plans while political manuevering by small producers andconsuming countries will be important us officials said thekey to any future outcome will be brazils position us officials blamed brazils intransigence for thefailure of the talks and said a more flexible position frombrasilia would be the most important step toward agreement reuter
