"hotel";"date";"price"
"Hilton";"2019-06-09";134
"Hilton";"2019-06-12";185
"Hilton";"2019-06-13";183
"Hilton";"2019-06-14";144
"Hilton";"2019-06-15";183
"Hilton";"2019-06-16";164
"Hilton";"2019-06-17";159
"Hilton";"2019-06-18";326
"Hilton";"2019-06-20";225
"Hilton";"2019-06-21";159
"Hilton";"2019-06-22";169
"Hilton";"2019-06-23";138
"Hilton";"2019-06-24";225
"Hilton";"2019-06-25";206
"Hilton";"2019-06-26";185
"Hilton";"2019-06-27";113
"Hilton";"2019-06-28";128
"Hilton";"2019-06-29";245
"Hilton";"2019-06-30";103
"Hilton";"2019-07-01";185
"Hilton";"2019-07-02";180
"Hilton";"2019-07-04";225
"Hilton";"2019-07-05";149
"Hilton";"2019-07-06";165
"Hilton";"2019-07-07";103
"Hilton";"2019-07-08";169
"Hilton";"2019-07-09";180
"Hilton";"2019-07-10";180
"Hilton";"2019-07-11";185
"Hilton";"2019-07-12";123
"Hilton";"2019-07-13";103
"Hilton";"2019-07-14";103
"Hilton";"2019-07-15";123
"Hilton";"2019-07-16";154
"Hilton";"2019-07-17";134
"Hilton";"2019-07-18";103
"Hilton";"2019-07-19";103
"Hilton";"2019-07-20";103
"Hilton";"2019-07-21";103
"Hilton";"2019-07-22";123
"Hilton";"2019-07-23";113
"Hilton";"2019-07-24";123
"Hilton";"2019-07-25";113
"Hilton";"2019-07-26";113
"Hilton";"2019-07-27";123
"Hilton";"2019-07-28";103
"Hilton";"2019-07-29";169
"Hilton";"2019-07-30";225
"Hilton";"2019-07-31";266
"Hilton";"2019-08-01";134
"Hilton";"2019-08-02";134
"Hilton";"2019-08-03";214
"Hilton";"2019-08-04";138
"Hilton";"2019-08-05";225
"Hilton";"2019-08-06";165
"Hilton";"2019-08-07";113
"Hilton";"2019-08-08";103
"Hilton";"2019-08-09";103
"Hilton";"2019-08-10";103
"Hilton";"2019-08-11";113
"Hilton";"2019-08-13";123
"Holiday Inn";"2017-01-09";69
"Holiday Inn";"2017-01-10";79
"Holiday Inn";"2017-01-10";79
"Holiday Inn";"2017-01-12";79
"Holiday Inn";"2017-01-13";105
"Holiday Inn";"2017-01-14";79
"Holiday Inn";"2017-01-15";75
"Holiday Inn";"2017-01-17";105
"Holiday Inn";"2017-01-19";89
"Holiday Inn";"2017-01-20";79
"Holiday Inn";"2017-01-24";79
"Holiday Inn";"2017-01-25";85
"Holiday Inn";"2017-01-27";89
"Holiday Inn";"2017-01-28";69
"Holiday Inn";"2017-01-29";65
"Holiday Inn";"2017-01-30";75
"Holiday Inn";"2017-01-31";79
"Holiday Inn";"2017-02-01";89
"Holiday Inn";"2017-02-02";79
"Holiday Inn";"2017-02-03";75
"Holiday Inn";"2017-02-04";75
"Holiday Inn";"2017-02-05";69
"Holiday Inn";"2017-02-06";75
"Holiday Inn";"2017-02-07";95
"Holiday Inn";"2017-02-08";85
"Holiday Inn";"2017-02-10";75
"Holiday Inn";"2017-02-11";75
"Holiday Inn";"2017-02-13";75
"Holiday Inn";"2017-02-14";75
"Holiday Inn";"2017-02-15";75
"Holiday Inn";"2017-02-16";69
"Holiday Inn";"2017-02-17";85
"Holiday Inn";"2017-02-18";75
"Holiday Inn";"2017-02-19";75
"Holiday Inn";"2017-02-20";79
"Holiday Inn";"2017-02-21";79
"Holiday Inn";"2017-02-22";105
"Holiday Inn";"2017-02-23";85
"Holiday Inn";"2017-02-24";85
"Holiday Inn";"2017-02-25";79
"Holiday Inn";"2017-02-26";75
"Holiday Inn";"2017-02-27";75
"Holiday Inn";"2017-02-28";103
"Holiday Inn";"2017-03-01";89
"Holiday Inn";"2017-03-02";79
"Holiday Inn";"2017-03-03";79
"Holiday Inn";"2017-03-04";79
"Holiday Inn";"2017-03-05";79
"Holiday Inn";"2017-03-06";85
"Holiday Inn";"2017-03-08";99
"Holiday Inn";"2017-03-10";79
"Holiday Inn";"2017-03-11";79
"Holiday Inn";"2017-03-12";79
"Holiday Inn";"2017-03-13";99
"Holiday Inn";"2017-03-14";99
"Holiday Inn";"2017-03-15";109
"Holiday Inn";"2017-03-16";79
"Holiday Inn";"2017-03-17";69
"Holiday Inn";"2017-03-18";69
"Holiday Inn";"2017-03-19";69
"Holiday Inn";"2017-03-20";85
"Holiday Inn";"2017-03-21";89
"Holiday Inn";"2017-03-22";95
"Holiday Inn";"2017-03-23";75
"Holiday Inn";"2017-03-24";59
"Holiday Inn";"2017-03-25";65
"Holiday Inn";"2017-03-26";69
"Holiday Inn";"2017-03-27";79
"Holiday Inn";"2017-03-28";79
"Holiday Inn";"2017-03-29";93
"Holiday Inn";"2017-03-30";79
"Holiday Inn";"2017-03-31";75
"Holiday Inn";"2017-04-01";59
"Holiday Inn";"2017-04-02";69
"Holiday Inn";"2017-04-03";89
"Holiday Inn";"2017-04-04";85
"Holiday Inn";"2017-04-05";105
"Holiday Inn";"2017-04-07";79
"Holiday Inn";"2017-04-09";99
"Holiday Inn";"2017-04-10";105
"Holiday Inn";"2017-04-11";95
"Holiday Inn";"2017-04-12";79
"Holiday Inn";"2017-04-13";59
"Holiday Inn";"2017-04-14";79
"Holiday Inn";"2017-04-15";75
"Holiday Inn";"2017-04-16";69
"Holiday Inn";"2017-04-17";75
"Holiday Inn";"2017-04-18";85
"Holiday Inn";"2017-04-19";85
"Holiday Inn";"2017-04-20";89
"Holiday Inn";"2017-04-21";79
"Holiday Inn";"2017-04-22";79
"Holiday Inn";"2017-04-23";79
"Holiday Inn";"2017-04-24";85
"Holiday Inn";"2017-04-27";79
"Holiday Inn";"2017-04-28";75
"Holiday Inn";"2017-05-03";117
"Holiday Inn";"2017-05-04";85
"Holiday Inn";"2017-05-05";109
"Holiday Inn";"2017-05-07";105
"Holiday Inn";"2017-05-12";119
"Holiday Inn";"2017-05-13";98
"Holiday Inn";"2017-05-14";125
"Holiday Inn";"2017-05-15";119
"Holiday Inn";"2017-05-19";115
"Holiday Inn";"2017-05-22";109
"Holiday Inn";"2017-05-25";115
"Holiday Inn";"2017-06-01";79
"Holiday Inn";"2017-06-08";89
"Holiday Inn";"2017-06-09";112
"Holiday Inn";"2017-06-09";112
"Holiday Inn";"2017-06-10";119
"Holiday Inn";"2017-06-10";119
"Holiday Inn";"2017-06-11";85
"Holiday Inn";"2017-06-12";139
"Holiday Inn";"2017-06-14";149
"Holiday Inn";"2017-06-15";115
"Holiday Inn";"2017-06-16";115
"Holiday Inn";"2017-06-17";139
"Holiday Inn";"2017-06-18";116
"Holiday Inn";"2017-06-19";123
"Holiday Inn";"2017-06-22";121
"Holiday Inn";"2017-06-23";125
"Holiday Inn";"2017-06-24";135
"Holiday Inn";"2017-06-25";85
"Holiday Inn";"2017-06-27";109
"Holiday Inn";"2017-06-29";135
"Holiday Inn";"2017-06-30";159
"Holiday Inn";"2017-07-04";139
"Holiday Inn";"2017-07-05";159
"Holiday Inn";"2017-07-06";105
"Premier Inn";"2016-06-05";100
"Premier Inn";"2016-06-05";100
"Premier Inn";"2016-06-17";93.5
"Premier Inn";"2016-06-17";93.5
"Premier Inn";"2016-06-17";93.5
"Premier Inn";"2016-06-17";97
"Premier Inn";"2016-06-26";92
"Premier Inn";"2016-06-29";106
"Premier Inn";"2016-06-30";103
"Premier Inn";"2016-06-30";103
"Premier Inn";"2016-07-01";100
"Premier Inn";"2016-07-01";100
"Premier Inn";"2016-07-02";107
"Premier Inn";"2016-07-02";107
"Premier Inn";"2016-07-03";93
"Premier Inn";"2016-07-03";93
"Premier Inn";"2016-07-04";98
"Premier Inn";"2016-07-05";103
"Premier Inn";"2016-07-06";103
"Premier Inn";"2016-07-07";100
"Premier Inn";"2016-07-07";100
"Premier Inn";"2016-07-08";97
"Premier Inn";"2016-07-08";97
"Premier Inn";"2016-07-09";107
"Premier Inn";"2016-07-10";92
"Premier Inn";"2016-07-10";92
"Premier Inn";"2016-07-11";98
"Premier Inn";"2016-07-11";98
"Premier Inn";"2016-07-14";100
"Premier Inn";"2016-07-15";97
"Premier Inn";"2016-07-15";97
"Premier Inn";"2016-07-16";107
"Premier Inn";"2016-07-16";107
"Premier Inn";"2016-07-17";92
"Premier Inn";"2016-07-18";98
"Premier Inn";"2016-07-19";103
"Premier Inn";"2016-07-20";100
"Premier Inn";"2016-07-20";100
"Premier Inn";"2016-07-21";98
"Premier Inn";"2016-07-21";98
"Premier Inn";"2016-07-22";93
"Premier Inn";"2016-07-22";93
"Premier Inn";"2016-07-23";107
"Premier Inn";"2016-07-23";107
"Premier Inn";"2016-07-24";92
"Premier Inn";"2016-07-25";98
"Premier Inn";"2016-07-27";100
"Premier Inn";"2016-07-28";97
"Premier Inn";"2016-07-29";89.5
"Premier Inn";"2016-07-31";92
"Premier Inn";"2016-08-04";97
"Premier Inn";"2016-08-05";88
"Premier Inn";"2016-08-05";88
"Premier Inn";"2016-08-06";107
"Premier Inn";"2016-08-06";107
"Premier Inn";"2016-08-08";95
"Premier Inn";"2016-08-08";95
"Premier Inn";"2016-08-09";97
"Premier Inn";"2016-08-10";97
"Premier Inn";"2016-08-11";91
"Premier Inn";"2016-08-11";97
"Premier Inn";"2016-08-12";88
"Premier Inn";"2016-08-13";97
"Premier Inn";"2016-08-14";82
"Premier Inn";"2016-08-16";87
"Premier Inn";"2016-08-18";90
"Premier Inn";"2016-08-19";79
"Premier Inn";"2016-08-20";98
"Premier Inn";"2016-08-21";82
"Premier Inn";"2016-08-22";85
"Premier Inn";"2016-08-23";90
"Premier Inn";"2016-08-24";87
"Premier Inn";"2016-08-25";87
"Premier Inn";"2016-08-26";79
"Premier Inn";"2016-08-27";93
"Premier Inn";"2016-08-28";79
"Premier Inn";"2016-08-29";84
"Premier Inn";"2016-08-30";84
"Premier Inn";"2016-08-31";87
"Premier Inn";"2016-09-03";113
"Premier Inn";"2016-09-08";100
"Premier Inn";"2016-09-17";113
"Premier Inn";"2016-09-18";119
"Premier Inn";"2016-09-19";98
"Premier Inn";"2016-09-20";100
"Premier Inn";"2016-09-22";125
"Premier Inn";"2016-09-24";113
"Premier Inn";"2016-10-08";119
"Premier Inn";"2016-10-09";119
"Premier Inn";"2016-10-10";98
"Premier Inn";"2016-10-12";100
"Premier Inn";"2016-10-13";97
"Premier Inn";"2016-10-13";97
"Premier Inn";"2016-10-14";93
"Premier Inn";"2016-10-18";97
"Premier Inn";"2016-10-20";100
"Premier Inn";"2016-10-21";93
"Premier Inn";"2016-10-22";111
"Premier Inn";"2016-10-23";95
"Premier Inn";"2016-10-24";95
"Premier Inn";"2016-10-25";97
"Premier Inn";"2016-10-26";97
"Premier Inn";"2016-10-27";97
"Premier Inn";"2016-10-28";98
"Premier Inn";"2016-10-28";98
"Premier Inn";"2016-10-29";111
"Premier Inn";"2016-10-31";96
"Premier Inn";"2016-11-01";100
"Premier Inn";"2016-11-02";100
"Premier Inn";"2016-11-03";98
"Premier Inn";"2016-11-11";71
"Premier Inn";"2016-11-12";76
"Premier Inn";"2016-11-13";69
"Premier Inn";"2016-11-14";78
"Premier Inn";"2016-11-18";73
"Premier Inn";"2016-11-19";76
"Premier Inn";"2016-11-20";69
"Premier Inn";"2016-11-21";78
"Premier Inn";"2016-11-22";79
"Premier Inn";"2016-11-23";80
"Premier Inn";"2016-11-24";80
"Premier Inn";"2016-11-25";75
"Premier Inn";"2016-11-26";74
"Premier Inn";"2016-11-26";74
"Premier Inn";"2016-11-27";69
"Premier Inn";"2016-11-27";69
"Premier Inn";"2016-11-28";76
"Premier Inn";"2016-11-29";76
"Premier Inn";"2016-11-29";76
"Premier Inn";"2016-11-30";80
"Premier Inn";"2016-12-03";74
"Premier Inn";"2016-12-03";74
"Premier Inn";"2016-12-04";69
"Premier Inn";"2016-12-04";69
"Premier Inn";"2016-12-05";80
"Premier Inn";"2016-12-05";80
"Premier Inn";"2016-12-07";80
"Premier Inn";"2016-12-09";86
"Premier Inn";"2016-12-10";76
"Premier Inn";"2016-12-10";76
"Premier Inn";"2016-12-19";75
"Premier Inn";"2016-12-20";75
"Premier Inn";"2016-12-21";75
"Premier Inn";"2016-12-24";67
"Premier Inn";"2016-12-25";60
"Premier Inn";"2016-12-26";74
"Premier Inn";"2016-12-27";74
"Premier Inn";"2016-12-28";75
"Premier Inn";"2016-12-28";75
"Premier Inn";"2016-12-29";75
"Premier Inn";"2017-01-09";79
"Premier Inn";"2017-01-10";84
"Premier Inn";"2017-01-11";84
"Premier Inn";"2017-01-11";84
"Premier Inn";"2017-01-14";78
"Premier Inn";"2017-01-16";78
"Premier Inn";"2017-01-17";78
"Premier Inn";"2017-01-19";80
"Premier Inn";"2017-01-20";75
"Premier Inn";"2017-01-24";78
"Premier Inn";"2017-01-25";80
"Premier Inn";"2017-01-26";80
"Premier Inn";"2017-01-27";94
"Premier Inn";"2017-01-28";75
"Premier Inn";"2017-01-29";74
"Premier Inn";"2017-01-30";78
"Premier Inn";"2017-02-01";80
"Premier Inn";"2017-02-03";86
"Premier Inn";"2017-02-06";80
"Premier Inn";"2017-02-10";75
"Premier Inn";"2017-02-12";75
"Premier Inn";"2017-02-13";79
"Premier Inn";"2017-02-14";78
"Premier Inn";"2017-02-15";80
"Premier Inn";"2017-02-16";80
"Premier Inn";"2017-02-17";100
"Premier Inn";"2017-02-18";79
"Premier Inn";"2017-02-19";76
"Premier Inn";"2017-02-22";89
"Premier Inn";"2017-02-24";66
"Premier Inn";"2017-02-25";81
"Premier Inn";"2017-02-27";69
"Premier Inn";"2017-03-01";70
"Premier Inn";"2017-03-02";77
"Premier Inn";"2017-03-06";71
"Premier Inn";"2017-03-07";74
"Premier Inn";"2017-03-11";81
"Premier Inn";"2017-03-12";68
"Premier Inn";"2017-03-14";70
"Premier Inn";"2017-03-15";74
"Premier Inn";"2017-03-16";85
"Premier Inn";"2017-03-17";73
"Premier Inn";"2017-03-18";70
"Premier Inn";"2017-03-19";68
"Premier Inn";"2017-03-20";70
"Premier Inn";"2017-03-21";67
"Premier Inn";"2017-03-23";81
"Premier Inn";"2017-03-25";75
"Premier Inn";"2017-03-26";68
"Premier Inn";"2017-03-27";75
"Premier Inn";"2017-03-28";67
"Premier Inn";"2017-03-29";70
"Premier Inn";"2017-03-30";76
"Premier Inn";"2017-03-31";73
"Premier Inn";"2017-04-01";70
"Premier Inn";"2017-04-02";67
"Premier Inn";"2017-04-03";75
"Premier Inn";"2017-04-10";78
"Premier Inn";"2017-04-11";74
"Premier Inn";"2017-04-13";76
"Premier Inn";"2017-04-14";65
"Premier Inn";"2017-04-15";70
"Premier Inn";"2017-04-16";67
"Premier Inn";"2017-04-17";69
"Premier Inn";"2017-04-18";70
"Premier Inn";"2017-04-19";74
"Premier Inn";"2017-04-20";76
"Premier Inn";"2017-04-21";79
"Premier Inn";"2017-04-22";75
"Premier Inn";"2017-04-23";71
"Premier Inn";"2017-04-24";78
"Premier Inn";"2017-04-25";74
"Premier Inn";"2017-04-27";76
"Premier Inn";"2017-04-28";73
"Premier Inn";"2017-05-06";81
"Premier Inn";"2017-05-08";82
"Premier Inn";"2017-05-20";91
"Premier Inn";"2017-05-29";83
"Premier Inn";"2017-05-30";85
"Premier Inn";"2017-05-31";85
"Premier Inn";"2017-06-01";85
"Premier Inn";"2017-06-03";91
"Premier Inn";"2017-06-04";85
"Premier Inn";"2017-06-09";86
"Premier Inn";"2017-06-12";89
"Premier Inn";"2017-06-13";102
"Premier Inn";"2017-06-17";92
"Premier Inn";"2017-06-19";101
"Premier Inn";"2017-06-20";96
"Premier Inn";"2017-06-21";89
"Premier Inn";"2017-06-22";89
"Premier Inn";"2017-06-23";80
"Premier Inn";"2017-06-24";95
"Premier Inn";"2017-06-25";77
"Premier Inn";"2017-06-26";87
"Premier Inn";"2017-06-27";89
"Premier Inn";"2017-06-30";88
"Premier Inn";"2017-07-02";80
"Premier Inn";"2017-07-03";88
"Premier Inn";"2017-07-04";94
"Premier Inn";"2017-07-05";90
"Premier Inn";"2017-07-06";90
"Premier Inn";"2017-07-07";81
"Premier Inn";"2017-07-08";100
"Premier Inn";"2017-07-14";103
"Premier Inn";"2017-07-16";97
"Premier Inn";"2017-07-17";89
"Premier Inn";"2017-07-18";90
"Premier Inn";"2017-07-19";94
"Premier Inn";"2017-07-20";86
"Premier Inn";"2017-07-21";81
"Premier Inn";"2017-07-22";93
"Premier Inn";"2017-07-23";83
"Premier Inn";"2017-07-24";89
"Premier Inn";"2017-07-25";89
"Premier Inn";"2017-07-26";94
"Premier Inn";"2017-07-27";90
"Premier Inn";"2017-07-28";81
"Premier Inn";"2017-07-30";83
"Premier Inn";"2017-07-31";88
"Premier Inn";"2017-08-01";89
"Premier Inn";"2017-08-02";94
"Premier Inn";"2017-08-04";81
"Premier Inn";"2017-08-05";91
"Premier Inn";"2017-08-06";80
"Premier Inn";"2017-08-07";89
"Premier Inn";"2017-08-08";86
"Premier Inn";"2017-08-09";94
"Premier Inn";"2017-08-10";90
"Premier Inn";"2017-08-11";81
"Premier Inn";"2017-08-12";99
"Premier Inn";"2017-08-13";80
"Premier Inn";"2017-08-14";88
"Premier Inn";"2017-08-15";86
"Premier Inn";"2017-08-16";89
"Premier Inn";"2017-08-17";89
"Premier Inn";"2017-08-19";100
"Premier Inn";"2017-08-20";80
"Premier Inn";"2017-08-21";82
"Premier Inn";"2017-08-22";86
"Premier Inn";"2017-08-23";94
"Premier Inn";"2017-08-25";84
"Premier Inn";"2017-08-26";100
"Premier Inn";"2017-08-27";80
"Premier Inn";"2017-08-30";92
"Premier Inn";"2017-08-31";92
"Premier Inn";"2017-09-02";114
"Premier Inn";"2017-09-03";95
"Premier Inn";"2017-09-04";102
"Premier Inn";"2017-09-08";97
"Premier Inn";"2017-09-09";114
"Premier Inn";"2017-09-10";101
"Premier Inn";"2017-09-16";121
"Premier Inn";"2017-09-18";105
"Premier Inn";"2017-09-21";109
"Premier Inn";"2017-09-23";121
"Premier Inn";"2017-09-28";106
"Premier Inn";"2017-09-30";121
"Premier Inn";"2017-10-02";105
"Premier Inn";"2017-10-04";109
"Premier Inn";"2017-10-06";110
"Premier Inn";"2017-10-14";105
"Premier Inn";"2017-10-15";106
"Premier Inn";"2017-10-19";98
"Premier Inn";"2017-10-20";101
"Premier Inn";"2017-10-21";100
"Premier Inn";"2017-10-22";93
"Premier Inn";"2017-10-23";96
"Premier Inn";"2017-10-25";101
"Premier Inn";"2017-10-26";93
"Premier Inn";"2017-10-28";95
"Premier Inn";"2017-10-29";83
"Premier Inn";"2017-10-30";90
"Premier Inn";"2017-11-01";101
"Premier Inn";"2017-11-02";98
"Premier Inn";"2017-11-03";91
"Premier Inn";"2017-11-04";95
"Premier Inn";"2017-11-05";88
"Premier Inn";"2017-11-06";96
"Premier Inn";"2017-11-07";96
"Premier Inn";"2017-11-09";93
"Premier Inn";"2017-11-10";84
"Premier Inn";"2017-11-13";83
"Premier Inn";"2017-11-14";91
"Premier Inn";"2017-11-16";88
"Premier Inn";"2017-11-17";80
"Premier Inn";"2017-11-18";83
"Premier Inn";"2017-11-20";83
"Premier Inn";"2017-11-23";92
"Premier Inn";"2017-11-25";69
"Premier Inn";"2017-11-26";69
"Premier Inn";"2017-11-27";73
"Premier Inn";"2017-11-28";75
"Premier Inn";"2017-11-29";75
"Premier Inn";"2017-11-30";80
"Premier Inn";"2017-12-01";70
"Premier Inn";"2017-12-02";79
"Premier Inn";"2017-12-03";69
"Premier Inn";"2017-12-04";75
"Premier Inn";"2017-12-05";80
"Premier Inn";"2017-12-06";80
"Premier Inn";"2017-12-07";80
"Premier Inn";"2017-12-09";75
"Premier Inn";"2017-12-11";75
"Premier Inn";"2017-12-12";75
"Premier Inn";"2019-03-14";99
"Premier Inn";"2019-03-18";87
"Premier Inn";"2019-03-20";82
"Premier Inn";"2019-03-23";88
"Premier Inn";"2019-03-24";81
"Premier Inn";"2019-03-25";83
"Premier Inn";"2019-03-26";82
"Premier Inn";"2019-04-04";87
"Premier Inn";"2019-04-08";83
"Premier Inn";"2019-04-18";83
"Premier Inn";"2019-04-19";76
"Premier Inn";"2019-04-20";81
"Premier Inn";"2019-04-22";78
"Premier Inn";"2019-04-24";78
"Premier Inn";"2019-04-27";89
"Premier Inn";"2019-04-29";78
"Premier Inn";"2019-05-02";101
"Premier Inn";"2019-05-05";71
"Premier Inn";"2019-05-06";96
"Premier Inn";"2019-05-09";101
"Premier Inn";"2019-05-17";111
"Premier Inn";"2019-05-21";130
"Premier Inn";"2019-05-23";105
"Premier Inn";"2019-05-24";95
"Premier Inn";"2019-05-25";124
"Premier Inn";"2019-05-31";122
"Premier Inn";"2019-06-02";105
"Premier Inn";"2019-06-03";103
"Premier Inn";"2019-06-04";120
"Premier Inn";"2019-06-06";105
"Premier Inn";"2019-06-07";111
"Premier Inn";"2019-06-10";103
"Premier Inn";"2019-06-15";106
"Sandman";"2017-06-08";89
"Sandman";"2017-06-09";89
"Sandman";"2017-06-09";89
"Sandman";"2017-06-10";89
"Sandman";"2017-06-10";89
"Sandman";"2017-06-11";82
"Sandman";"2017-06-12";95
"Sandman";"2017-06-15";139
"Sandman";"2017-06-16";90
"Sandman";"2017-06-19";129
"Sandman";"2017-06-22";139
"Sandman";"2017-06-23";90
"Sandman";"2017-06-25";90
"Sandman";"2017-06-26";109
"Sandman";"2017-06-30";119
"Sandman";"2017-07-02";99
"Sandman";"2017-07-03";119
"Sandman";"2017-07-06";139
"Sandman";"2017-07-07";99
"Sandman";"2017-07-08";129
"Sandman";"2017-07-13";99
"Sandman";"2017-07-14";85
"Sandman";"2017-07-15";139
"Sandman";"2017-07-16";79
"Sandman";"2017-07-17";115
"Sandman";"2017-07-20";85
"Sandman";"2017-07-21";82
"Sandman";"2017-07-22";92
"Sandman";"2017-07-23";79
"Sandman";"2017-07-24";99
"Sandman";"2017-07-26";99
"Sandman";"2017-07-27";99
"Sandman";"2017-07-28";99
"Sandman";"2017-07-30";75
"Sandman";"2017-07-31";99
"Sandman";"2017-08-02";112
"Sandman";"2017-08-03";120
"Sandman";"2017-08-04";79
"Sandman";"2017-08-06";79
"Sandman";"2017-08-07";89
"Sandman";"2017-08-08";125
"Sandman";"2017-08-09";109
"Sandman";"2017-08-10";79
"Sandman";"2017-08-11";75
"Sandman";"2017-08-12";105
"Sandman";"2017-08-13";72
"Sandman";"2017-08-14";89
"Sandman";"2017-08-15";97
"Sandman";"2017-08-16";97
"Sandman";"2017-08-17";89
"Sandman";"2017-08-18";75
"Sandman";"2017-08-19";85
"Sandman";"2017-08-20";72
"Sandman";"2017-08-21";85
"Sandman";"2017-08-22";90
"Sandman";"2017-08-25";79
"Sandman";"2017-08-26";95
"Sandman";"2017-08-27";75
"Sandman";"2017-08-28";72
"Sandman";"2017-08-30";95
"Sandman";"2017-09-01";109
"Sandman";"2017-09-02";95
"Sandman";"2017-09-08";119
"Sandman";"2017-09-13";149
"Sandman";"2017-09-14";149
"Sandman";"2017-09-16";139
"Sandman";"2017-09-17";109
"Sandman";"2017-09-18";149
"Sandman";"2017-09-21";99
"Sandman";"2017-09-22";119
"Sandman";"2017-09-24";92
"Sandman";"2017-09-25";119
"Sandman";"2017-09-28";129
"Sandman";"2017-09-29";95
"Sandman";"2017-09-30";99
"Sandman";"2017-10-01";99
"Sandman";"2017-10-02";119
"Sandman";"2017-10-03";159
"Sandman";"2017-10-05";119
"Sandman";"2017-10-07";149
"Sandman";"2017-10-08";95
"Sandman";"2017-10-09";109
"Sandman";"2017-10-10";129
"Sandman";"2017-10-11";149
"Sandman";"2017-10-12";95
"Sandman";"2017-10-13";85
"Sandman";"2017-10-14";85
"Sandman";"2017-10-15";79
"Sandman";"2017-10-16";109
"Sandman";"2017-10-18";129
"Sandman";"2017-10-19";89
"Sandman";"2017-10-20";89
"Sandman";"2017-10-28";92
"Sandman";"2017-10-29";82
"Sandman";"2017-10-30";99
"Sandman";"2017-10-31";109
"Sandman";"2017-11-01";159
"Sandman";"2017-11-02";109
"Sandman";"2017-11-03";79
"Sandman";"2017-11-04";79
"Sandman";"2017-11-05";79
"Sandman";"2017-11-06";105
"Sandman";"2017-11-07";129
"Sofitel";"2017-01-09";135
"Sofitel";"2017-01-10";145
"Sofitel";"2017-01-10";145
"Sofitel";"2017-01-13";130
"Sofitel";"2017-01-15";121
"Sofitel";"2017-01-16";135
"Sofitel";"2017-01-17";179
"Sofitel";"2017-01-18";179
"Sofitel";"2017-01-19";169
"Sofitel";"2017-01-20";149
"Sofitel";"2017-01-23";189
"Sofitel";"2017-01-24";169
"Sofitel";"2017-01-25";169
"Sofitel";"2017-01-27";145
"Sofitel";"2017-01-28";116
"Sofitel";"2017-01-29";121
"Sofitel";"2017-01-30";125
"Sofitel";"2017-01-31";139
"Sofitel";"2017-02-01";155
"Sofitel";"2017-02-02";185
"Sofitel";"2017-02-03";139
"Sofitel";"2017-02-04";125
"Sofitel";"2017-02-05";125
"Sofitel";"2017-02-06";145
"Sofitel";"2017-02-07";205
"Sofitel";"2017-02-10";145
"Sofitel";"2017-02-11";175
"Sofitel";"2017-02-13";125
"Sofitel";"2017-02-14";145
"Sofitel";"2017-02-15";155
"Sofitel";"2017-02-16";149
"Sofitel";"2017-02-17";331
"Sofitel";"2017-02-18";145
"Sofitel";"2017-02-20";155
"Sofitel";"2017-02-22";175
"Sofitel";"2017-02-24";149
"Sofitel";"2017-02-25";149
"Sofitel";"2017-02-26";145
"Sofitel";"2017-02-27";145
"Sofitel";"2017-02-28";159
"Sofitel";"2017-03-01";155
"Sofitel";"2017-03-02";125
"Sofitel";"2017-03-03";135
"Sofitel";"2017-03-04";129
"Sofitel";"2017-03-05";129
"Sofitel";"2017-03-06";116
"Sofitel";"2017-03-07";199
"Sofitel";"2017-03-08";215
"Sofitel";"2017-03-09";259
"Sofitel";"2017-03-10";139
"Sofitel";"2017-03-11";129
"Sofitel";"2017-03-12";116
"Sofitel";"2017-03-13";129
"Sofitel";"2017-03-14";155
"Sofitel";"2017-03-16";145
"Sofitel";"2017-03-17";135
"Sofitel";"2017-03-18";129
"Sofitel";"2017-03-19";135
"Sofitel";"2017-03-20";135
"Sofitel";"2017-03-21";175
"Sofitel";"2017-03-22";155
"Sofitel";"2017-03-23";129
"Sofitel";"2017-03-24";129
"Sofitel";"2017-03-25";116
"Sofitel";"2017-03-26";129
"Sofitel";"2017-03-27";129
"Sofitel";"2017-03-28";129
"Sofitel";"2017-03-29";135
"Sofitel";"2017-03-30";135
"Sofitel";"2017-03-31";135
"Sofitel";"2017-04-01";129
"Sofitel";"2017-04-02";135
"Sofitel";"2017-04-03";139
"Sofitel";"2017-04-04";155
"Sofitel";"2017-04-05";155
"Sofitel";"2017-04-06";155
"Sofitel";"2017-04-07";139
"Sofitel";"2017-04-08";125
"Sofitel";"2017-04-09";125
"Sofitel";"2017-04-10";149
"Sofitel";"2017-04-11";119
"Sofitel";"2017-04-12";125
"Sofitel";"2017-04-13";121
"Sofitel";"2017-04-14";121
"Sofitel";"2017-04-15";121
"Sofitel";"2017-04-16";121
"Sofitel";"2017-04-17";121
"Sofitel";"2017-04-18";125
"Sofitel";"2017-04-19";125
"Sofitel";"2017-04-20";116
"Sofitel";"2017-04-21";116
"Sofitel";"2017-04-22";116
"Sofitel";"2017-04-23";116
"Sofitel";"2017-04-25";149
"Sofitel";"2017-04-26";205
"Sofitel";"2017-04-27";134
"Sofitel";"2017-04-28";116
"Sofitel";"2017-05-03";157
"Sofitel";"2017-05-04";121
"Sofitel";"2017-05-05";121
"Sofitel";"2017-05-06";132
"Sofitel";"2017-05-07";139
"Sofitel";"2017-05-09";179
"Sofitel";"2017-05-12";134
"Sofitel";"2017-05-13";130
"Sofitel";"2017-05-16";235
"Sofitel";"2017-05-19";145
"Sofitel";"2017-05-20";135
"Sofitel";"2017-05-22";134
"Sofitel";"2017-05-23";132
